Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_LD, se_LD, t_LD, est_NDVI, se_NDVI, t_NDVI, est_RF, se_RF, t_RF, est_GP, se_GP, t_GP, est_CC1, se_CC1, t_CC1, est_TDS1, se_TDS1, t_TDS1, est_Sl1, se_Sl1, t_Sl1, est_DD1, se_DD1, t_DD1, est_Lf1, se_Lf1, t_Lf1, est_STC1, se_STC1, t_STC1, est_LULC1, se_LULC1, t_LULC1, est_Geol1, se_Geol1, t_Geol1, y, yhat, residual, std_residual, localR2, influence, CooksD
393,413,814664.6972,1686753,-12.459272,3.050642,-4.084147,0.263376,0.239443,1.099955,0.015993,0.05184,0.308511,0.001015,0.001028,0.988017,-0.018654,0.010186,-1.831311,1.696403,0.104459,16.239873,1.915463,1.649824,1.161011,0.002901,0.005862,0.494823,-0.002913,0.004166,-0.69932,-0.00017,0.002737,-0.062036,-0.000156,0.000116,-1.338487,-0.001594,0.001435,-1.110463,-0.000183,0.000048,-3.805577,-0.188994,-0.202396,0.013402,0.412552,0.53049,0.059403,0.000056
394,414,828694.9684,1716712.747,-4.299017,1.4024,-3.065472,-0.009255,0.018456,-0.501472,0.289564,0.050063,5.784015,0.031178,0.001021,30.540412,-0.051317,0.007198,-7.129704,1.518256,0.036042,42.1246,-4.898595,0.832909,-5.881309,-0.007237,0.005497,-1.316465,0.030805,0.004357,7.069787,-0.006794,0.002424,-2.802147,-0.000064,0.000114,-0.55865,-0.014705,0.006874,-2.139129,-0.000059,0.000039,-1.515047,0.297531,0.193462,0.10407,3.237788,0.957654,0.079194,0.004725
395,415,879664.6972,1713753,-24.36187,3.023539,-8.057403,-0.408121,0.087643,-4.656609,-0.071821,0.048321,-1.486323,0.005347,0.001137,4.701818,-0.055128,0.010212,-5.398353,0.946089,0.040417,23.407962,9.611101,1.591108,6.040508,0.00433,0.004261,1.016111,0.000704,0.00399,0.176502,0.00188,0.002698,0.697054,0.000032,0.000125,0.256738,0.000683,0.001586,0.430545,-0.000001,0.000035,-0.038409,1.143078,1.128752,0.014326,0.440706,0.992776,0.058239,0.000063
396,416,825664.6972,1683753,-13.40928,1.222919,-10.964974,0.474373,0.119017,3.985742,-0.066038,0.046678,-1.414742,0.003187,0.001112,2.866904,-0.008983,0.005905,-1.521271,1.579403,0.04403,35.871315,2.45851,0.613249,4.008991,0.001588,0.004559,0.348331,-0.004688,0.003487,-1.344611,0.0004,0.002442,0.163672,-0.000087,0.000087,-1.001366,0.000351,0.001384,0.253867,-0.000019,0.000032,-0.577745,-0.245009,-0.244452,-0.000557,-0.017779,0.975642,0.124375,0
397,417,836664.6972,1707753,-6.114292,1.392041,-4.392323,0.421735,0.016646,25.336056,0.15076,0.039601,3.806988,0.007355,0.000892,8.244796,-0.046479,0.006447,-7.209914,1.662567,0.035749,46.507211,-1.990299,0.794508,-2.505073,-0.0094,0.004757,-1.976126,0.01796,0.004308,4.169209,0.002369,0.00221,1.07171,0.00033,0.000091,3.622905,0.002483,0.004972,0.499377,-0.000303,0.000032,-9.540367,-0.234439,-0.132524,-0.101916,-3.161094,0.966419,0.073546,0.004157
398,418,849664.6972,1702753,-55.172151,1.001823,-55.071747,0.69125,0.030311,22.805367,-0.001899,0.039398,-0.048201,0.010657,0.000898,11.872054,-0.002025,0.004827,-0.419565,0.237119,0.01957,12.116728,26.743611,0.497391,53.767814,0.012911,0.00449,2.875327,0.020655,0.004492,4.598653,-0.008441,0.002265,-3.726246,0.000322,0.000076,4.238575,0.001761,0.002273,0.77464,0.000185,0.000029,6.395516,0.038763,0.082653,-0.04389,-1.41221,0.979785,0.1391,0.001689
399,419,862664.6972,1700753,-19.9161,0.92834,-21.453446,0.065704,0.060679,1.082804,0.033056,0.040599,0.81419,-0.01549,0.000979,-15.822554,-0.019643,0.009629,-2.040056,0.681668,0.008299,82.138519,10.120022,0.410906,24.628543,0.000113,0.004142,0.027223,0.005064,0.003914,1.293998,0.003742,0.002329,1.606621,0.000088,0.000087,1.011905,0.003663,0.001688,2.169794,-0.000013,0.000027,-0.456993,0.381163,0.424315,-0.043152,-1.314661,0.990935,0.039753,0.000375
400,420,819664.6972,1683753,-6.654122,1.812231,-3.671784,0.581453,0.136118,4.271697,-0.019667,0.041793,-0.470584,0.000809,0.000727,1.112753,-0.009546,0.007279,-1.311432,1.669573,0.055372,30.151936,-1.019595,0.980389,-1.039989,0.001412,0.004458,0.316725,-0.002485,0.00334,-0.744059,0.000132,0.002177,0.060489,-0.000116,0.000086,-1.34992,-0.000255,0.001187,-0.214636,-0.000041,0.000033,-1.252301,-0.210386,-0.213876,0.00349,0.109659,0.914681,0.09717,0.000007
401,421,862664.6972,1691753,-36.626878,0.877699,-41.730563,-0.401876,0.112422,-3.574695,0.048348,0.041857,1.155087,0.004021,0.001491,2.697296,0.017515,0.003969,4.412902,0.649539,0.013938,46.601827,16.81496,0.397826,42.267155,-0.005918,0.004618,-1.281529,0.002868,0.004092,0.70077,0.001235,0.002417,0.511121,0.000019,0.00012,0.158853,-0.003087,0.001924,-1.604304,0.000039,0.000036,1.062826,0.994989,1.004969,-0.00998,-0.30631,0.995217,0.053802,0.000028
402,422,854664.6972,1702753,-53.775984,0.930891,-57.768265,0.393449,0.041435,9.49569,0.178262,0.040134,4.441675,0.008476,0.000926,9.149571,-0.028756,0.004786,-6.008342,0.163088,0.017022,9.580959,26.445348,0.441863,59.849677,0.006841,0.004326,1.581411,0.023478,0.00418,5.616841,-0.006081,0.002286,-2.659894,0.000344,0.000078,4.427884,0.000544,0.001941,0.280491,0.000191,0.000028,6.855744,0.217545,0.19926,0.018285,0.557765,0.966361,0.042143,0.000072
403,423,850664.6972,1672753,-18.307915,2.622341,-6.981517,-0.046551,0.130319,-0.357206,-0.009073,0.041747,-0.217328,0.00483,0.000688,7.019749,-0.019717,0.005287,-3.729372,0.994334,0.035889,27.705532,6.487191,1.377566,4.70917,0.013959,0.004305,3.242253,0.020224,0.003811,5.306461,-0.010138,0.002257,-4.492315,-0.000029,0.000101,-0.288378,-0.007382,0.002145,-3.44085,0.000275,0.000033,8.265419,0.743855,0.800997,-0.057142,-1.782386,0.989238,0.083948,0.001526
404,424,837664.6972,1689753,-28.458779,1.005474,-28.303854,0.59102,0.053718,11.00221,-0.128789,0.037769,-3.409861,0.00395,0.000828,4.767566,-0.001049,0.006494,-0.161521,1.238404,0.038264,32.364805,11.022814,0.577956,19.072077,-0.019083,0.004477,-4.262758,-0.012423,0.003915,-3.172795,-0.001468,0.002331,-0.629731,-0.000097,0.000078,-1.246927,0.002443,0.001371,1.782392,0.000093,0.000032,2.943207,-0.288109,-0.269108,-0.019001,-0.584824,0.985317,0.059158,0.000113
405,425,826712.5946,1708965.918,-8.596806,1.455679,-5.905701,0.25547,0.021764,11.738311,0.221749,0.0481,4.61014,0.022245,0.001058,21.031977,-0.015599,0.006507,-2.397268,1.422688,0.04031,35.29348,-1.573669,0.88147,-1.785278,-0.004645,0.005617,-0.826951,0.012837,0.004344,2.955465,-0.007227,0.002499,-2.892224,0.000035,0.000109,0.326206,-0.004695,0.006888,-0.681513,-0.000112,0.000039,-2.863238,0.516547,0.550516,-0.03397,-1.067512,0.974341,0.097476,0.000645
406,426,818664.6972,1673753,-10.18184,1.335911,-7.621645,1.36432,0.254131,5.36858,-0.036194,0.043788,-0.82657,-0.000138,0.000935,-0.147172,-0.021578,0.007663,-2.815923,1.314428,0.09065,14.500056,1.820902,0.736314,2.472995,-0.001651,0.004919,-0.335578,-0.002597,0.004196,-0.618996,0.000608,0.002393,0.254109,-0.000046,0.000108,-0.424717,0.000526,0.001169,0.449736,-0.000017,0.000044,-0.394846,-0.231344,-0.225447,-0.005897,-0.187042,0.976329,0.113957,0.000024
407,427,844664.6972,1680753,-33.600516,1.061195,-31.662914,1.268181,0.073876,17.166262,-0.147763,0.043283,-3.413852,0.000264,0.00094,0.281225,-0.025739,0.005567,-4.623483,0.964557,0.018331,52.618898,14.77368,0.501373,29.46644,-0.007288,0.004273,-1.70569,0.020263,0.003486,5.813003,-0.002145,0.002188,-0.980179,0.000267,0.000088,3.03946,0.001105,0.0014,0.789828,0.000108,0.000036,3.009328,0.46003,0.486925,-0.026895,-0.818289,0.992352,0.037171,0.000135
408,428,847664.6972,1701753,-50.808397,1.05162,-48.314388,0.741014,0.02938,25.221699,-0.120213,0.039112,-3.073573,0.009543,0.00092,10.367207,0.00728,0.004947,1.471355,0.387614,0.022258,17.414775,24.206368,0.533777,45.349189,0.005373,0.004483,1.198515,0.009243,0.00454,2.035801,-0.006926,0.002311,-2.997339,0.000304,0.000075,4.044377,0.004314,0.002162,1.995543,0.000119,0.000029,4.104449,-0.123865,-0.114125,-0.009739,-0.29547,0.983855,0.031646,0.000015
409,429,836975.1058,1674975.207,-28.702436,0.786812,-36.479417,0.892117,0.034437,25.905857,-0.072156,0.036256,-1.990181,0.00031,0.00065,0.477959,-0.021156,0.005363,-3.944742,0.965354,0.015183,63.58052,12.239915,0.369118,33.159925,-0.006636,0.003821,-1.736966,0.004575,0.002982,1.534243,-0.003458,0.001931,-1.790497,0.000457,0.000075,6.070282,-0.000528,0.001085,-0.486964,0.000072,0.000028,2.614052,0.152609,0.169662,-0.017053,-0.521702,0.992359,0.047687,0.000071
410,430,851664.6972,1682753,-26.704982,1.202124,-22.214837,-0.094861,0.080298,-1.181356,-0.08624,0.046277,-1.863574,0.005531,0.000745,7.424806,-0.0025,0.003619,-0.690655,1.167968,0.021581,54.120686,10.193737,0.615526,16.561021,0.003175,0.004142,0.7667,0.020578,0.003582,5.745674,-0.001965,0.002037,-0.964729,0.00062,0.000092,6.718534,-0.004569,0.001755,-2.603783,0.00015,0.000032,4.722131,0.895251,0.890284,0.004967,0.156289,0.991653,0.099724,0.000014
411,431,821664.6972,1673753,-11.858475,1.51742,-7.814894,1.727167,0.307167,5.622897,-0.041597,0.047226,-0.880811,0.00087,0.001001,0.869059,-0.020264,0.007612,-2.662095,1.248376,0.092839,13.446676,2.750123,0.848856,3.239798,-0.001886,0.005044,-0.373963,-0.000772,0.004818,-0.160144,0.000192,0.002493,0.076889,-0.000033,0.000113,-0.292947,0.000604,0.001223,0.493914,-0.000009,0.000044,-0.209018,-0.300277,-0.301734,0.001456,0.04503,0.973831,0.067731,0.000001
412,432,851664.6972,1695753,-55.747859,0.92223,-60.448963,1.225734,0.041906,29.249849,0.009491,0.042229,0.224763,-0.000117,0.000895,-0.130204,0.021425,0.004015,5.336023,0.167349,0.017716,9.446008,28.299659,0.445856,63.472607,-0.014031,0.004013,-3.496576,0.010101,0.004257,2.372682,-0.006413,0.002233,-2.871358,0.000085,0.000081,1.051978,-0.003757,0.001606,-2.340082,0.000136,0.000029,4.608645,0.258595,0.30998,-0.051386,-1.57562,0.991154,0.052023,0.000714
413,433,882664.6972,1718753,-28.610208,2.279046,-12.553591,-0.403052,0.05731,-7.032793,-0.066366,0.049304,-1.346065,0.005329,0.001057,5.039259,-0.03735,0.009812,-3.806457,0.889875,0.023252,38.270659,11.946379,1.165614,10.249004,0.003747,0.004355,0.860391,0.001539,0.003806,0.404535,0.001638,0.002709,0.604896,0.000025,0.000125,0.201069,0.000435,0.001586,0.273981,0.000003,0.000035,0.088139,1.126769,1.13685,-0.010081,-0.313279,0.993615,0.07711,0.000043
414,434,848664.6972,1675753,-38.505532,1.670742,-23.04696,1.081329,0.108207,9.993165,-0.101641,0.049137,-2.068542,0.008542,0.000623,13.715283,-0.025075,0.005498,-4.560894,0.753453,0.025957,29.026892,17.049081,0.87516,19.481102,0.013374,0.004382,3.052373,0.036658,0.003737,9.809657,-0.00795,0.002233,-3.560424,0.000095,0.000094,1.002836,-0.003679,0.002072,-1.776074,0.000262,0.000034,7.789768,-0.630839,-0.750957,0.120118,4.019655,0.990105,0.20411,0.021716
415,435,831664.6972,1708753,-8.443919,1.378124,-6.127113,0.363287,0.020281,17.912998,0.210841,0.044581,4.729371,0.014365,0.000943,15.235881,-0.061407,0.008153,-7.532056,1.472397,0.037244,39.533975,-0.948292,0.819098,-1.157728,-0.006391,0.005235,-1.220938,0.030663,0.004164,7.363127,-0.004716,0.002375,-1.985624,0.000233,0.000102,2.274979,-0.004929,0.005795,-0.85048,-0.000202,0.000037,-5.428495,0.158192,0.175705,-0.017513,-0.534395,0.970449,0.042774,0.000067
416,436,841664.6972,1685753,-28.754414,0.834154,-34.471331,0.668608,0.060521,11.047605,-0.132811,0.040412,-3.286406,0.00004,0.000922,0.043543,-0.002734,0.005586,-0.48942,1.291406,0.024685,52.314699,11.423406,0.412686,27.680598,-0.012687,0.00428,-2.964529,0.003148,0.003941,0.798997,0.003257,0.002256,1.443702,-0.000046,0.00008,-0.576597,0.003374,0.001292,2.611985,0.000024,0.000033,0.750347,-0.017353,-0.068213,0.05086,1.5403,0.992531,0.02823,0.000361
417,437,877664.6972,1710753,-22.663528,2.345789,-9.661365,-0.562261,0.083459,-6.736951,-0.02553,0.043934,-0.581104,0.003924,0.001023,3.835001,-0.078704,0.010149,-7.755142,0.92837,0.027505,33.752756,8.952563,1.204263,7.43406,0.00275,0.004043,0.680137,-0.00073,0.003897,-0.187354,0.002148,0.002567,0.836651,0.000063,0.000116,0.544886,0.000114,0.001524,0.074901,-0.000025,0.000031,-0.818511,1.417225,1.418779,-0.001553,-0.048652,0.994222,0.091706,0.000001
418,438,858664.6972,1673753,14.778592,3.140853,4.705279,-4.441943,0.221769,-20.029579,-0.036916,0.038908,-0.948786,0.009879,0.000736,13.431376,-0.006853,0.003948,-1.735943,1.610779,0.043549,36.987483,-12.463497,1.667787,-7.473073,-0.002125,0.004983,-0.42638,-0.024958,0.004526,-5.513729,-0.00954,0.002471,-3.86027,-0.000132,0.000118,-1.11797,-0.013831,0.002757,-5.0161,0.000284,0.000038,7.514577,0.753083,0.727529,0.025555,0.801222,0.976487,0.093329,0.000346
419,439,855664.6972,1689753,-39.678272,1.105236,-35.90028,0.139589,0.083575,1.670215,0.003083,0.042991,0.07171,0.003314,0.00105,3.155202,0.003064,0.003589,0.853731,0.661963,0.022319,29.659513,18.417997,0.558828,32.958268,-0.010769,0.004077,-2.641701,0.013327,0.003918,3.401599,-0.004124,0.00207,-1.992604,0.000378,0.000091,4.156093,-0.005109,0.00178,-2.869825,0.000238,0.00003,7.818398,1.066459,1.074834,-0.008374,-0.254404,0.992758,0.034306,0.000012
420,440,845741.5234,1674057.446,-41.604915,0.819203,-50.787087,1.196409,0.051,23.459047,-0.072854,0.038483,-1.893148,0.006831,0.000522,13.098187,-0.025674,0.004805,-5.343553,0.712551,0.017339,41.095991,18.887067,0.416858,45.308153,0.0088,0.00393,2.23912,0.027579,0.0031,8.896111,-0.006809,0.001989,-3.424012,0.00008,0.000087,0.92345,-0.002398,0.001611,-1.488355,0.000238,0.000031,7.764982,0.079862,0.096118,-0.016256,-0.4942,0.991094,0.035661,0.000047
421,441,835664.6972,1683753,-24.1464,1.028934,-23.467384,0.418142,0.073764,5.668682,-0.061858,0.039902,-1.550269,0.001899,0.000992,1.914899,-0.0104,0.005034,-2.065887,1.40125,0.039718,35.280335,8.584186,0.543709,15.788186,-0.006265,0.004524,-1.384964,-0.004773,0.003306,-1.443955,0.002388,0.002399,0.99576,-0.000024,0.000084,-0.282405,0.001105,0.001266,0.872591,-0.000006,0.000035,-0.182329,-0.145174,-0.165291,0.020116,0.646853,0.988974,0.138009,0.000351
422,442,848664.6972,1707753,-41.612785,1.319096,-31.546433,0.331227,0.026655,12.426287,0.10074,0.041833,2.40816,0.013884,0.000948,14.64489,-0.000405,0.003977,-0.101899,0.602003,0.029276,20.562845,18.460297,0.69207,26.674019,0.018479,0.004791,3.856588,0.019425,0.004352,4.463092,-0.008214,0.002275,-3.611319,0.000173,0.000078,2.232891,0.001791,0.002922,0.612867,0.000151,0.000029,5.19551,0.216788,0.249154,-0.032366,-0.984331,0.982376,0.036373,0.000192
423,443,815664.6972,1689753,-8.557334,1.866804,-4.58395,0.551558,0.034451,16.010067,-0.022026,0.039591,-0.556333,0.001979,0.000781,2.534294,-0.045622,0.005613,-8.128292,1.533472,0.040072,38.268039,0.227551,1.020682,0.22294,0.001492,0.004322,0.34531,-0.005998,0.003062,-1.958655,-0.001983,0.00213,-0.930796,-0.000241,0.000082,-2.939536,-0.000814,0.001153,-0.705282,-0.000054,0.000031,-1.728852,-0.317854,-0.219207,-0.098647,-2.999678,0.92611,0.036085,0.001765
424,444,834664.6972,1706753,-7.342589,1.337289,-5.490652,0.474643,0.01857,25.559882,0.108641,0.04005,2.712654,0.006584,0.000935,7.042451,-0.035412,0.006593,-5.371278,1.585064,0.03521,45.017884,-1.066127,0.773261,-1.37874,-0.003898,0.004903,-0.795046,0.022956,0.004051,5.666765,-0.000784,0.002233,-0.351233,0.000369,0.000094,3.927592,0.00117,0.005015,0.233343,-0.000284,0.000033,-8.50731,-0.260864,-0.198492,-0.062372,-1.904894,0.966057,0.044453,0.000885
425,445,885661.9932,1710750.556,-25.138701,2.521041,-9.971557,-0.436884,0.089916,-4.858814,-0.025441,0.046724,-0.544491,0.004703,0.001103,4.261583,-0.049479,0.010339,-4.785514,0.922522,0.033485,27.55002,10.133882,1.303024,7.777204,0.001725,0.004339,0.397569,-0.000665,0.004105,-0.162107,0.001761,0.002738,0.643307,0.000057,0.000132,0.434135,0.000793,0.001644,0.482399,0.000017,0.000037,0.471318,1.41101,1.404847,0.006163,0.189792,0.992405,0.060106,0.000012
426,446,828995.8423,1717439.711,-5.31709,1.374428,-3.868583,0.003431,0.017844,0.19229,0.265889,0.048724,5.457067,0.029823,0.000975,30.592778,-0.021181,0.006302,-3.360878,1.498039,0.03482,43.021782,-4.212562,0.809676,-5.202772,-0.008066,0.005414,-1.489859,0.030902,0.004295,7.195447,-0.00599,0.002377,-2.520061,-0.000066,0.000111,-0.595823,-0.014404,0.006717,-2.144541,-0.000067,0.000038,-1.736949,0.332611,0.316142,0.016469,0.517073,0.958052,0.095822,0.000148
427,447,826664.6972,1680753,-15.15901,1.257655,-12.053396,0.749258,0.142855,5.244871,-0.095642,0.044096,-2.16893,0.003275,0.001095,2.989435,-0.014106,0.006123,-2.30363,1.434257,0.054792,26.176345,3.732758,0.650031,5.742432,0.001178,0.004385,0.268518,-0.006217,0.003403,-1.827278,0.000374,0.00228,0.163999,-0.000061,0.000088,-0.697544,0.00049,0.00119,0.41206,-0.000002,0.000031,-0.055504,-0.263319,-0.268684,0.005365,0.166611,0.971368,0.075682,0.000012
428,448,860664.6972,1686753,-28.656508,1.115386,-25.692002,-1.084598,0.099352,-10.916692,-0.004352,0.040347,-0.107871,0.008289,0.000957,8.66401,0.004174,0.00341,1.224074,0.926548,0.024134,38.391588,11.594395,0.589911,19.654468,-0.006302,0.00428,-1.47262,0.006035,0.003523,1.713283,-0.001318,0.002127,-0.619388,0.000319,0.000104,3.077447,-0.004553,0.001928,-2.361146,0.000153,0.000032,4.85854,1.308273,1.325694,-0.017421,-0.549524,0.993523,0.104194,0.000184
429,449,853664.6972,1714753,-41.586383,1.669356,-24.911626,0.060809,0.038342,1.585946,0.117358,0.048099,2.439933,0.0042,0.001239,3.391075,-0.013146,0.005276,-2.491746,0.741731,0.032423,22.877009,19.081479,0.876489,21.770356,0.000118,0.005509,0.021495,-0.005823,0.004495,-1.295224,-0.004416,0.002528,-1.747038,0.000146,0.000095,1.529219,0.004934,0.002102,2.347366,0.000151,0.00003,4.970447,0.159281,0.157925,0.001356,0.042119,0.982378,0.076359,0.000001
430,450,847664.6972,1692753,-43.966254,0.920344,-47.77153,1.316413,0.050314,26.164198,-0.255363,0.04097,-6.232992,-0.004079,0.000964,-4.233009,0.000807,0.003681,0.219278,0.680811,0.022908,29.719882,21.312343,0.46621,45.714051,-0.016786,0.004056,-4.138303,0.006101,0.004264,1.430707,-0.005533,0.002216,-2.496459,-0.000105,0.00008,-1.310422,0.00197,0.001474,1.336194,0.000067,0.000031,2.163083,0.295004,0.342172,-0.047168,-1.439824,0.993366,0.043478,0.000494
431,451,858614.957,1669793.576,5.717535,2.827433,2.022165,-2.739767,0.155572,-17.610937,-0.016251,0.038853,-0.418272,0.008554,0.000722,11.854335,-0.008339,0.00444,-1.878342,1.434196,0.038834,36.930993,-7.247688,1.492584,-4.8558,0.003056,0.004703,0.649924,-0.012705,0.004212,-3.016396,-0.012097,0.00233,-5.192591,-0.000144,0.000107,-1.348208,-0.013895,0.002485,-5.592169,0.000317,0.000035,8.949135,0.716914,0.682788,0.034126,1.081334,0.980974,0.112286,0.000775
432,452,826664.6972,1688753,-14.368659,1.178073,-12.196747,0.403859,0.060616,6.662555,-0.021552,0.045182,-0.477007,0.005388,0.000981,5.492417,-0.007903,0.005663,-1.395565,1.554526,0.034794,44.677862,2.784788,0.615367,4.525413,-0.000822,0.004905,-0.167632,-0.009202,0.003421,-2.689996,-0.002275,0.0024,-0.947707,-0.000071,0.000084,-0.849698,0.000643,0.001601,0.401829,0.00005,0.000031,1.604816,-0.162127,-0.16517,0.003043,0.093301,0.983317,0.051789,0.000002
433,453,830664.6972,1703753,-10.188373,1.238401,-8.227036,0.614347,0.022917,26.807639,0.062461,0.041306,1.512157,0.003018,0.001016,2.970169,-0.002868,0.005657,-0.506872,1.423163,0.033529,42.445686,1.170598,0.724773,1.615125,-0.000121,0.005214,-0.023139,0.017362,0.003946,4.399686,-0.003516,0.002347,-1.498132,0.000174,0.000097,1.791067,0.00586,0.005387,1.087667,-0.000171,0.000036,-4.771165,-0.007542,0.010268,-0.01781,-0.563469,0.97838,0.109587,0.000205
434,454,849664.6972,1691753,-46.505861,0.9227,-50.401939,1.337323,0.059911,22.321663,-0.163543,0.041464,-3.944228,-0.003289,0.001029,-3.19498,-0.002402,0.00387,-0.620651,0.58212,0.021415,27.18229,22.790829,0.458387,49.719659,-0.015914,0.004029,-3.950111,0.013033,0.004081,3.193882,-0.005083,0.002214,-2.295749,0.000002,0.00008,0.025181,-0.000631,0.001459,-0.432333,0.000091,0.000031,2.928783,0.510217,0.529045,-0.018828,-0.584709,0.994326,0.075866,0.000147
435,455,843664.6972,1702753,-33.002259,1.104822,-29.871102,0.605844,0.024306,24.925795,-0.03523,0.039826,-0.884596,0.008514,0.000914,9.319276,0.003539,0.004685,0.755249,0.895093,0.029033,30.830234,13.763309,0.600805,22.908128,0.000592,0.004597,0.12888,-0.002114,0.004548,-0.464813,-0.002057,0.002379,-0.86457,0.000331,0.000077,4.303884,0.007856,0.002991,2.626613,-0.000018,0.00003,-0.610292,0.242215,0.263189,-0.020974,-0.654772,0.985187,0.085497,0.00021
436,456,861403.1898,1670792.779,-16.968328,1.524983,-11.126899,-1.41799,0.083389,-17.004532,-0.010155,0.035585,-0.285377,0.011586,0.000577,20.088521,-0.005637,0.003651,-1.54382,1.200481,0.024913,48.187602,4.635429,0.805555,5.754327,0.001344,0.004269,0.31485,-0.015418,0.003808,-4.049101,-0.012064,0.002107,-5.726275,-0.000097,0.000096,-1.007738,-0.016082,0.00236,-6.813298,0.000341,0.000033,10.455204,0.741455,0.687396,0.054059,1.738726,0.984527,0.138428,0.002546
437,457,852664.6972,1696753,-57.408321,0.947243,-60.605671,1.014226,0.043339,23.401887,0.074694,0.043041,1.735424,0.003298,0.000956,3.448748,0.014072,0.00435,3.235129,0.117313,0.017651,6.64626,28.940519,0.452065,64.018526,-0.009372,0.004025,-2.328254,0.011738,0.004238,2.769524,-0.006017,0.002216,-2.714932,0.000149,0.000082,1.826263,-0.00424,0.001706,-2.485563,0.000143,0.000029,4.92272,0.239374,0.306995,-0.067621,-2.069566,0.989288,0.048469,0.001143
438,458,845664.6972,1709753,-30.830536,1.322561,-23.31123,0.284496,0.022103,12.871439,0.091309,0.042676,2.139592,0.014365,0.000966,14.866261,0.013351,0.003992,3.344125,0.921438,0.030517,30.193951,11.963424,0.707423,16.911273,-0.007303,0.004864,-1.501408,-0.003762,0.004275,-0.879959,-0.001844,0.002232,-0.826234,0.000058,0.000083,0.700909,0.008005,0.003022,2.64927,-0.00003,0.000031,-0.961013,0.652404,0.667592,-0.015188,-0.463765,0.980288,0.044085,0.000052
